08/11 14:34:00 FINE sim.Admin|Log for simulation 1 started
08/11 14:37:10 FINE agents.DemandAgent|Day 19 :Reporting campaign auction results... CampaignImpl [id=1941133599, reachImps=36712, dayStart=20, dayEnd=29, targetSegment=[YOUNG], videoCoef=2.4861887789469024, mobileCoef=2.3499064646308474, budgetMillis=12392, advertiser=DummyAdnetwork-7]
08/11 14:37:10 FINE agents.DemandAgent|Day 19 :Reporting UCS auction results... DummyAdnetwork-5[efday=19, level=0.7290000000000001, price=0.10860533348018431] DummyAdnetwork-4[efday=19, level=0.6561000000000001, price=0.09395040912010094] DummyAdnetwork-3[efday=19, level=0.5904900000000002, price=0.0824115145904416] adv1[efday=19, level=0.81, price=0.1457923688098919] DummyAdnetwork-2[efday=19, level=1.0, price=0.1951296368433087] DummyAdnetwork-7[efday=19, level=0.9, price=0.1645811405070393] DummyAdnetwork-6[efday=19, level=0.47829690000000014, price=0.0] DummyAdnetwork[efday=19, level=0.5314410000000002, price=0.05657119002707894] 
08/11 14:37:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@c7bdf78
08/11 14:37:10 INFO agents.DemandAgent|Day 19 :Notifying new campaign opportunity: CampaignImpl [id=1494426555, reachImps=18356, dayStart=21, dayEnd=25, targetSegment=[YOUNG], videoCoef=2.243561338938454, mobileCoef=1.7891354625190024, budgetMillis=0, advertiser=null]
08/11 14:37:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:37:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:37:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:37:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:37:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:37:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:37:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:37:10 SEVERE demand.CampaignImpl|Campaign #440296339 impressed while over limit. Current cost: 8.35173468075728 Budget limit: 8.351
08/11 14:37:10 SEVERE agents.DemandAgent|Day 19 :Campaign limit expired Impressed while over limit: 440296339, daily limit was: 30582, 8.351 values are: 5973.235046988206, 8.35173468075728, total limit was: 2147483647, Infinity total values are: 10861.883134436545973.235046988206, 0.00169421420507003248.35173468075728
08/11 14:37:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=440296339, AdNetwork=DummyAdnetwork-4] due to limit. My name is DummyAdnetwork-4
08/11 14:37:10 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 476
08/11 14:37:10 INFO sim.Simulation|***** START OF TIME 19 COMPLETE *****
08/11 14:37:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.14098335883247856 Cmp ID: 1494426555 Cmp Bid: 906
08/11 14:37:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.17990399808341184 Cmp ID: 1494426555 Cmp Bid: 4427
08/11 14:37:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1581345783588037 Cmp ID: 1494426555 Cmp Bid: 12645
08/11 14:37:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from adv1 : UCS Bid: 0.14397773416545578 Cmp ID: 1494426555 Cmp Bid: 18053
08/11 14:37:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.11458401144430261 Cmp ID: 1494426555 Cmp Bid: 4346
08/11 14:37:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1769553730681222 Cmp ID: 1494426555 Cmp Bid: 17085
08/11 14:37:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.15407760565041248 Cmp ID: 1494426555 Cmp Bid: 5456
08/11 14:37:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1638948564788938 Cmp ID: 1494426555 Cmp Bid: 14377
08/11 14:37:20 INFO sim.Simulation|***** START OF TIME 20 *****
08/11 14:37:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #440367774 at price 7.627
08/11 14:37:20 INFO demand.CampaignImpl|Applied daily limit for campaign #440367774 at price 7.627
08/11 14:37:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #440296339 at price 8.351
08/11 14:37:20 INFO demand.CampaignImpl|Applied daily limit for campaign #440296339 at price 8.351
08/11 14:37:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1941133599 at price 12.392
08/11 14:37:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1941133599 at price 12.392
08/11 14:37:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #804165759 at price 0.963
08/11 14:37:20 INFO demand.CampaignImpl|Applied daily limit for campaign #804165759 at price 0.963
08/11 14:37:20 INFO agents.DemandAgent|Day 20 : Auction pending campaign: CampaignImpl [id=1494426555, reachImps=18356, dayStart=21, dayEnd=25, targetSegment=[YOUNG], videoCoef=2.243561338938454, mobileCoef=1.7891354625190024, budgetMillis=0, advertiser=null]
08/11 14:37:20 FINE agents.DemandAgent|Day 20 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.1535349814073483DummyAdnetwork-4: 0.9274415518977206DummyAdnetwork-3: 0.9499340736324816adv1: 1.1039416899034542DummyAdnetwork-2: 1.1419553123538957DummyAdnetwork-7: 1.252505908252613DummyAdnetwork-6: 0.9462556258824356DummyAdnetwork: 1.2276902865502173
08/11 14:37:20 FINE agents.DemandAgent|Day 20 :Reporting campaign auction results... CampaignImpl [id=1494426555, reachImps=18356, dayStart=21, dayEnd=25, targetSegment=[YOUNG], videoCoef=2.243561338938454, mobileCoef=1.7891354625190024, budgetMillis=5351, advertiser=DummyAdnetwork-2]
08/11 14:37:20 FINE agents.DemandAgent|Day 20 :Reporting UCS auction results... DummyAdnetwork-5[efday=20, level=1.0, price=0.18284410411628899] DummyAdnetwork-4[efday=20, level=0.5904900000000002, price=0.07929834959543801] DummyAdnetwork-3[efday=20, level=0.6561000000000001, price=0.09231131193657575] adv1[efday=20, level=0.7290000000000001, price=0.114312611812832] DummyAdnetwork-2[efday=20, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=20, level=0.9, price=0.16088796783799955] DummyAdnetwork-6[efday=20, level=0.5314410000000002, price=0.060602836745442555] DummyAdnetwork[efday=20, level=0.81, price=0.12735180115764097] 
08/11 14:37:20 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@3017d8eb
08/11 14:37:20 INFO agents.DemandAgent|Day 20 :Notifying new campaign opportunity: CampaignImpl [id=1648710030, reachImps=3865, dayStart=22, dayEnd=31, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.6777575999593486, mobileCoef=2.3272572829275897, budgetMillis=0, advertiser=null]
08/11 14:37:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:37:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:37:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:37:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:37:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:37:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:37:20 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:37:20 SEVERE demand.CampaignImpl|Campaign #440367774 impressed while over limit. Current cost: 0.03174498282268241 Budget limit: 7.627
08/11 14:37:20 SEVERE agents.DemandAgent|Day 20 :Campaign limit expired Impressed while over limit: 440367774, daily limit was: 3554, 7.627 values are: 3556.709230352405, 0.03174498282268241, total limit was: 2147483647, Infinity total values are: 26302.5726239756263556.709230352405, 10.7967254089182610.03174498282268241
08/11 14:37:20 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=440367774, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
08/11 14:37:20 SEVERE demand.CampaignImpl|Campaign #804165759 impressed while over limit. Current cost: 0.0 Budget limit: 0.963
08/11 14:37:20 SEVERE agents.DemandAgent|Day 20 :Campaign limit expired Impressed while over limit: 804165759, daily limit was: 2603, 0.963 values are: 2604.5224318670325, 0.0, total limit was: 2147483647, Infinity total values are: 1512.77113212993342604.5224318670325, 0.00.0
08/11 14:37:20 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=804165759, AdNetwork=adv1] due to limit. My name is adv1
08/11 14:37:20 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 511
08/11 14:37:20 INFO sim.Simulation|***** START OF TIME 20 COMPLETE *****
08/11 14:37:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.15423699815267594 Cmp ID: 1648710030 Cmp Bid: 1462
08/11 14:37:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1586338173677212 Cmp ID: 1648710030 Cmp Bid: 425
08/11 14:37:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13188464027211322 Cmp ID: 1648710030 Cmp Bid: 3188
08/11 14:37:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.18091355287757482 Cmp ID: 1648710030 Cmp Bid: 3587
08/11 14:37:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.15124568548457243 Cmp ID: 1648710030 Cmp Bid: 890
08/11 14:37:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.14571973335534616 Cmp ID: 1648710030 Cmp Bid: 2763
08/11 14:37:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.18467723062748914 Cmp ID: 1648710030 Cmp Bid: 3505
08/11 14:37:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1407688255905285 Cmp ID: 1648710030 Cmp Bid: 2407
08/11 14:37:30 INFO sim.Simulation|***** START OF TIME 21 *****
08/11 14:37:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1494426555 at price 5.351
08/11 14:37:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1494426555 at price 5.351
08/11 14:37:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #804165759 at price 0.963
08/11 14:37:30 INFO demand.CampaignImpl|Applied daily limit for campaign #804165759 at price 0.963
08/11 14:37:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #440296339 at price 8.351
08/11 14:37:30 INFO demand.CampaignImpl|Applied daily limit for campaign #440296339 at price 8.351
08/11 14:37:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1941133599 at price 12.392
08/11 14:37:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1941133599 at price 12.392
08/11 14:37:30 INFO agents.DemandAgent|Day 21 : Auction pending campaign: CampaignImpl [id=1648710030, reachImps=3865, dayStart=22, dayEnd=31, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.6777575999593486, mobileCoef=2.3272572829275897, budgetMillis=0, advertiser=null]
08/11 14:37:30 INFO demand.CampaignImpl|Campaign 1624359845 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=11994.227255637968, otherImps=0.0, cost=3.9802154740771583] Reach 11013 ERR 1.0747510261397322 Budget 3.98 Revenue 4.277509084036134
08/11 14:37:30 FINE agents.DemandAgent|Day 21 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.1535349814073483DummyAdnetwork-4: 0.9274415518977206DummyAdnetwork-3: 0.9499340736324816adv1: 1.1039416899034542DummyAdnetwork-2: 1.1419553123538957DummyAdnetwork-7: 1.1458529789848846DummyAdnetwork-6: 0.9462556258824356DummyAdnetwork: 1.2276902865502173
08/11 14:37:30 FINE agents.DemandAgent|Day 21 :Reporting campaign auction results... CampaignImpl [id=1648710030, reachImps=3865, dayStart=22, dayEnd=31, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.6777575999593486, mobileCoef=2.3272572829275897, budgetMillis=1095, advertiser=DummyAdnetwork-2]
08/11 14:37:30 FINE agents.DemandAgent|Day 21 :Reporting UCS auction results... DummyAdnetwork-5[efday=21, level=0.9, price=0.14750537083100443] DummyAdnetwork-4[efday=21, level=0.47829690000000014, price=0.0] DummyAdnetwork-3[efday=21, level=0.7290000000000001, price=0.11232257451915072] adv1[efday=21, level=0.5904900000000002, price=0.08324926355699029] DummyAdnetwork-2[efday=21, level=1.0, price=0.1769553730681222] DummyAdnetwork-7[efday=21, level=0.81, price=0.128089008470631] DummyAdnetwork-6[efday=21, level=0.6561000000000001, price=0.09446379138595556] DummyAdnetwork[efday=21, level=0.5314410000000002, price=0.06089464162597164] 
08/11 14:37:30 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@1d24e63a
08/11 14:37:30 INFO agents.DemandAgent|Day 21 :Notifying new campaign opportunity: CampaignImpl [id=335193589, reachImps=1628, dayStart=23, dayEnd=27, targetSegment=[FEMALE, OLD, HIGH_INCOME], videoCoef=2.140492103108553, mobileCoef=1.6295024756405592, budgetMillis=0, advertiser=null]
08/11 14:37:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:37:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:37:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:37:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:37:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:37:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:37:30 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:37:30 SEVERE demand.CampaignImpl|Campaign #804165759 impressed while over limit. Current cost: 0.0 Budget limit: 0.963
08/11 14:37:30 SEVERE agents.DemandAgent|Day 21 :Campaign limit expired Impressed while over limit: 804165759, daily limit was: 1090, 0.963 values are: 1092.5286138999538, 0.0, total limit was: 2147483647, Infinity total values are: 4117.29356399696551092.5286138999538, 0.00.0
08/11 14:37:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=804165759, AdNetwork=adv1] due to limit. My name is adv1
08/11 14:37:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 418
08/11 14:37:30 INFO sim.Simulation|***** START OF TIME 21 COMPLETE *****
08/11 14:37:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1746256653350292 Cmp ID: 335193589 Cmp Bid: 503
08/11 14:37:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.12906849081480723 Cmp ID: 335193589 Cmp Bid: 865
08/11 14:37:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10405759972888617 Cmp ID: 335193589 Cmp Bid: 1354
08/11 14:37:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.16680332075618057 Cmp ID: 335193589 Cmp Bid: 1497
08/11 14:37:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.15756950345736356 Cmp ID: 335193589 Cmp Bid: 695
08/11 14:37:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1266202600115584 Cmp ID: 335193589 Cmp Bid: 1360
08/11 14:37:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.11248727635424753 Cmp ID: 335193589 Cmp Bid: 1310
08/11 14:37:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.19377088946533344 Cmp ID: 335193589 Cmp Bid: 507
08/11 14:37:40 INFO sim.Simulation|***** START OF TIME 22 *****
08/11 14:37:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1648710030 at price 1.095
08/11 14:37:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1648710030 at price 1.095
08/11 14:37:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #440296339 at price 8.351
08/11 14:37:40 INFO demand.CampaignImpl|Applied daily limit for campaign #440296339 at price 8.351
08/11 14:37:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1941133599 at price 12.392
08/11 14:37:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1941133599 at price 12.392
08/11 14:37:40 INFO agents.DemandAgent|Day 22 : Auction pending campaign: CampaignImpl [id=335193589, reachImps=1628, dayStart=23, dayEnd=27, targetSegment=[FEMALE, OLD, HIGH_INCOME], videoCoef=2.140492103108553, mobileCoef=1.6295024756405592, budgetMillis=0, advertiser=null]
08/11 14:37:40 FINE agents.DemandAgent|Day 22 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.1535349814073483DummyAdnetwork-4: 0.9274415518977206DummyAdnetwork-3: 0.9499340736324816adv1: 1.1039416899034542DummyAdnetwork-2: 1.1419553123538957DummyAdnetwork-7: 1.1458529789848846DummyAdnetwork-6: 0.9462556258824356DummyAdnetwork: 1.2276902865502173
08/11 14:37:40 FINE agents.DemandAgent|Day 22 :Reporting campaign auction results... CampaignImpl [id=335193589, reachImps=1628, dayStart=23, dayEnd=27, targetSegment=[FEMALE, OLD, HIGH_INCOME], videoCoef=2.140492103108553, mobileCoef=1.6295024756405592, budgetMillis=543, advertiser=DummyAdnetwork]
08/11 14:37:40 FINE agents.DemandAgent|Day 22 :Reporting UCS auction results... DummyAdnetwork-5[efday=22, level=0.5904900000000002, price=0.08312258382295121] DummyAdnetwork-4[efday=22, level=0.6561000000000001, price=0.09560671705444264] DummyAdnetwork-3[efday=22, level=0.9, price=0.14277043563094907] adv1[efday=22, level=0.47829690000000014, price=0.0] DummyAdnetwork-2[efday=22, level=0.81, price=0.12493196850366751] DummyAdnetwork-7[efday=22, level=0.5314410000000002, price=0.07008890511085214] DummyAdnetwork-6[efday=22, level=1.0, price=0.18091355287757482] DummyAdnetwork[efday=22, level=0.7290000000000001, price=0.11025810471825331] 
08/11 14:37:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@244b1354
08/11 14:37:40 INFO agents.DemandAgent|Day 22 :Notifying new campaign opportunity: CampaignImpl [id=518272209, reachImps=9158, dayStart=24, dayEnd=26, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.425521976210933, mobileCoef=2.0914445331427336, budgetMillis=0, advertiser=null]
