08/11 14:45:00 FINE sim.Admin|Log for simulation 2 started
08/11 14:48:20 INFO agents.DemandAgent|Day 20 : Auction pending campaign: CampaignImpl [id=1833445502, reachImps=14360, dayStart=21, dayEnd=30, targetSegment=[OLD, LOW_INCOME, MALE], videoCoef=2.764425780812183, mobileCoef=1.928985735586196, budgetMillis=0, advertiser=null]
08/11 14:48:20 FINE agents.DemandAgent|Day 20 :Quality Ratings... Quality Retings DummyAdnetwork-5: 0.7918575938906596DummyAdnetwork-4: 0.5169976645225827DummyAdnetwork-3: 1.0761031496374291adv1: 1.1418761010589267DummyAdnetwork-2: 1.0610858094454194DummyAdnetwork-7: 0.9237888079169797DummyAdnetwork-6: 1.1420198747584838DummyAdnetwork: 1.213158153454022
08/11 14:48:20 FINE agents.DemandAgent|Day 20 :Reporting campaign auction results... CampaignImpl [id=1833445502, reachImps=14360, dayStart=21, dayEnd=30, targetSegment=[OLD, LOW_INCOME, MALE], videoCoef=2.764425780812183, mobileCoef=1.928985735586196, budgetMillis=10579, advertiser=DummyAdnetwork-3]
08/11 14:48:20 FINE agents.DemandAgent|Day 20 :Reporting UCS auction results... DummyAdnetwork-5[efday=20, level=0.6561000000000001, price=0.09820534049355757] DummyAdnetwork-4[efday=20, level=0.7290000000000001, price=0.113750966482613] DummyAdnetwork-3[efday=20, level=0.47829690000000014, price=0.0] adv1[efday=20, level=0.5314410000000002, price=0.05872445518176235] DummyAdnetwork-2[efday=20, level=0.9, price=0.15079819986097087] DummyAdnetwork-7[efday=20, level=1.0, price=0.1716525179879555] DummyAdnetwork-6[efday=20, level=0.81, price=0.13300496699478484] DummyAdnetwork[efday=20, level=0.5904900000000002, price=0.06536519442003395] 
08/11 14:48:20 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@50de0ae5
08/11 14:48:20 INFO agents.DemandAgent|Day 20 :Notifying new campaign opportunity: CampaignImpl [id=2117277194, reachImps=8012, dayStart=22, dayEnd=26, targetSegment=[LOW_INCOME], videoCoef=2.54346016756704, mobileCoef=2.0326264926700492, budgetMillis=0, advertiser=null]
08/11 14:48:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:48:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:48:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:48:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:48:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:48:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:48:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:48:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:48:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:48:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:48:20 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:48:20 SEVERE demand.CampaignImpl|Campaign #1082950503 impressed while over limit. Current cost: 0.7280730765645615 Budget limit: 0.726
08/11 14:48:20 SEVERE agents.DemandAgent|Day 20 :Campaign limit expired Impressed while over limit: 1082950503, daily limit was: 2982, 0.726 values are: 1865.7751993858526, 0.7280730765645615, total limit was: 2147483647, Infinity total values are: 2610.0978421099231865.7751993858526, 0.00.7280730765645615
08/11 14:48:20 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1082950503, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
08/11 14:48:20 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 436
08/11 14:48:20 INFO sim.Simulation|***** START OF TIME 20 COMPLETE *****
08/11 14:48:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.12175519516009664 Cmp ID: 2117277194 Cmp Bid: 6079
08/11 14:48:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.13480757390713033 Cmp ID: 2117277194 Cmp Bid: 5233
08/11 14:48:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15526507401030312 Cmp ID: 2117277194 Cmp Bid: 6333
08/11 14:48:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.12390384783674992 Cmp ID: 2117277194 Cmp Bid: 3655
08/11 14:48:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.13774224643946315 Cmp ID: 2117277194 Cmp Bid: 4654
08/11 14:48:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.12301181833690768 Cmp ID: 2117277194 Cmp Bid: 4430
08/11 14:48:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.18877340906228846 Cmp ID: 2117277194 Cmp Bid: 1615
08/11 14:48:20 FINE agents.DemandAgent|Day 20 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.12765182373132897 Cmp ID: 2117277194 Cmp Bid: 927
08/11 14:48:30 INFO sim.Simulation|***** START OF TIME 21 *****
08/11 14:48:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1833445502 at price 10.579
08/11 14:48:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1833445502 at price 10.579
08/11 14:48:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2119028357 at price 1.009
08/11 14:48:30 INFO demand.CampaignImpl|Applied daily limit for campaign #2119028357 at price 1.009
08/11 14:48:30 INFO agents.DemandAgent|Day 21 : Auction pending campaign: CampaignImpl [id=2117277194, reachImps=8012, dayStart=22, dayEnd=26, targetSegment=[LOW_INCOME], videoCoef=2.54346016756704, mobileCoef=2.0326264926700492, budgetMillis=0, advertiser=null]
08/11 14:48:30 INFO demand.CampaignImpl|Campaign 1768098056 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=10356.318350408455, otherImps=0.0, cost=4.507803098314646] Reach 13527 ERR 0.6362041687042931 Budget 6.864 Revenue 4.3669054139862675
08/11 14:48:30 INFO demand.CampaignImpl|Campaign 843105501 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=7435.851940920427, otherImps=0.0, cost=0.6756146314816638] Reach 4771 ERR 1.2396476054543997 Budget 0.675 Revenue 0.8367621336817198
08/11 14:48:30 FINE agents.DemandAgent|Day 21 :Quality Ratings... Quality Retings DummyAdnetwork-5: 0.7918575938906596DummyAdnetwork-4: 0.5169976645225827DummyAdnetwork-3: 1.0761031496374291adv1: 0.8384729416461465DummyAdnetwork-2: 1.0610858094454194DummyAdnetwork-7: 0.9237888079169797DummyAdnetwork-6: 1.1420198747584838DummyAdnetwork: 1.2290518246542486
08/11 14:48:30 FINE agents.DemandAgent|Day 21 :Reporting campaign auction results... CampaignImpl [id=2117277194, reachImps=8012, dayStart=22, dayEnd=26, targetSegment=[LOW_INCOME], videoCoef=2.54346016756704, mobileCoef=2.0326264926700492, budgetMillis=1306, advertiser=DummyAdnetwork-7]
08/11 14:48:30 FINE agents.DemandAgent|Day 21 :Reporting UCS auction results... DummyAdnetwork-5[efday=21, level=0.5904900000000002, price=0.07394164326403246] DummyAdnetwork-4[efday=21, level=0.6561000000000001, price=0.08697563173253794] DummyAdnetwork-3[efday=21, level=1.0, price=0.19372163714843965] adv1[efday=21, level=0.5314410000000002, price=0.06375960195906126] DummyAdnetwork-2[efday=21, level=0.9, price=0.1693478789205054] DummyAdnetwork-7[efday=21, level=0.47829690000000014, price=0.0] DummyAdnetwork-6[efday=21, level=0.81, price=0.12848831002118039] DummyAdnetwork[efday=21, level=0.7290000000000001, price=0.10154181562503088] 
08/11 14:48:30 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@20522ec6
08/11 14:48:30 INFO agents.DemandAgent|Day 21 :Notifying new campaign opportunity: CampaignImpl [id=16486667, reachImps=11765, dayStart=23, dayEnd=32, targetSegment=[YOUNG, MALE], videoCoef=2.492942293146581, mobileCoef=2.0973185996544035, budgetMillis=0, advertiser=null]
08/11 14:48:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:48:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:48:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:48:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:48:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:48:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:48:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:48:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:48:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:48:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:48:30 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:48:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 376
08/11 14:48:30 INFO sim.Simulation|***** START OF TIME 21 COMPLETE *****
08/11 14:48:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.15557850073446872 Cmp ID: 16486667 Cmp Bid: 5936
08/11 14:48:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.11812948226237935 Cmp ID: 16486667 Cmp Bid: 10533
08/11 14:48:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13424244944881414 Cmp ID: 16486667 Cmp Bid: 3113
08/11 14:48:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.16082861640058135 Cmp ID: 16486667 Cmp Bid: 3597
08/11 14:48:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1776034490234379 Cmp ID: 16486667 Cmp Bid: 10084
08/11 14:48:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.10771201160120661 Cmp ID: 16486667 Cmp Bid: 10321
08/11 14:48:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.11189047616099976 Cmp ID: 16486667 Cmp Bid: 2731
08/11 14:48:30 FINE agents.DemandAgent|Day 21 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1777031848703285 Cmp ID: 16486667 Cmp Bid: 4681
08/11 14:48:40 INFO sim.Simulation|***** START OF TIME 22 *****
08/11 14:48:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1833445502 at price 10.579
08/11 14:48:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1833445502 at price 10.579
08/11 14:48:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2119028357 at price 1.009
08/11 14:48:40 INFO demand.CampaignImpl|Applied daily limit for campaign #2119028357 at price 1.009
08/11 14:48:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2117277194 at price 1.306
08/11 14:48:40 INFO demand.CampaignImpl|Applied daily limit for campaign #2117277194 at price 1.306
08/11 14:48:40 INFO agents.DemandAgent|Day 22 : Auction pending campaign: CampaignImpl [id=16486667, reachImps=11765, dayStart=23, dayEnd=32, targetSegment=[YOUNG, MALE], videoCoef=2.492942293146581, mobileCoef=2.0973185996544035, budgetMillis=0, advertiser=null]
08/11 14:48:40 INFO demand.CampaignImpl|Campaign 1082950503 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=4475.873041495775, otherImps=0.0, cost=0.7280730765645615] Reach 2982 ERR 1.2291785637207784 Budget 0.726 Revenue 0.8923836372612851
08/11 14:48:40 FINE agents.DemandAgent|Day 22 :Quality Ratings... Quality Retings DummyAdnetwork-5: 0.7918575938906596DummyAdnetwork-4: 0.5169976645225827DummyAdnetwork-3: 1.1679483980874388adv1: 0.8384729416461465DummyAdnetwork-2: 1.0610858094454194DummyAdnetwork-7: 0.9237888079169797DummyAdnetwork-6: 1.1420198747584838DummyAdnetwork: 1.2290518246542486
08/11 14:48:40 FINE agents.DemandAgent|Day 22 :Reporting campaign auction results... CampaignImpl [id=16486667, reachImps=11765, dayStart=23, dayEnd=32, targetSegment=[YOUNG, MALE], videoCoef=2.492942293146581, mobileCoef=2.0973185996544035, budgetMillis=3817, advertiser=DummyAdnetwork-6]
08/11 14:48:40 FINE agents.DemandAgent|Day 22 :Reporting UCS auction results... DummyAdnetwork-5[efday=22, level=0.5314410000000002, price=0.06470570267107693] DummyAdnetwork-4[efday=22, level=0.81, price=0.10919413486477557] DummyAdnetwork-3[efday=22, level=0.5904900000000002, price=0.07263724860976063] adv1[efday=22, level=0.9, price=0.12396802179551683] DummyAdnetwork-2[efday=22, level=0.7290000000000001, price=0.09305817950013882] DummyAdnetwork-7[efday=22, level=0.6561000000000001, price=0.08129331456569164] DummyAdnetwork-6[efday=22, level=1.0, price=0.15526507401030312] DummyAdnetwork[efday=22, level=0.47829690000000014, price=0.0] 
08/11 14:48:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@122d157b
08/11 14:48:40 INFO agents.DemandAgent|Day 22 :Notifying new campaign opportunity: CampaignImpl [id=590884326, reachImps=6739, dayStart=24, dayEnd=26, targetSegment=[FEMALE, OLD], videoCoef=2.875183552913629, mobileCoef=1.7319781481336074, budgetMillis=0, advertiser=null]
08/11 14:48:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:48:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:48:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:48:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:48:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:48:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:48:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:48:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:48:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:48:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:48:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:48:40 SEVERE demand.CampaignImpl|Campaign #2117277194 impressed while over limit. Current cost: 0.003799423769663918 Budget limit: 1.306
08/11 14:48:40 SEVERE agents.DemandAgent|Day 22 :Campaign limit expired Impressed while over limit: 2117277194, daily limit was: 8012, 1.306 values are: 8012.443514931446, 0.003799423769663918, total limit was: 2147483647, Infinity total values are: 0.08012.443514931446, 0.00.003799423769663918
08/11 14:48:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2117277194, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
08/11 14:48:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 425
08/11 14:48:40 INFO sim.Simulation|***** START OF TIME 22 COMPLETE *****
08/11 14:48:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.13041777714452135 Cmp ID: 590884326 Cmp Bid: 4391
08/11 14:48:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.17808031701088145 Cmp ID: 590884326 Cmp Bid: 3587
08/11 14:48:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12361942157599753 Cmp ID: 590884326 Cmp Bid: 4436
08/11 14:48:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.14053721604269387 Cmp ID: 590884326 Cmp Bid: 6620
08/11 14:48:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.12343412298329759 Cmp ID: 590884326 Cmp Bid: 4016
08/11 14:48:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.14939893754469286 Cmp ID: 590884326 Cmp Bid: 5360
08/11 14:48:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.12398808249743794 Cmp ID: 590884326 Cmp Bid: 4452
08/11 14:48:40 FINE agents.DemandAgent|Day 22 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.19679287199950038 Cmp ID: 590884326 Cmp Bid: 5506
08/11 14:48:50 INFO sim.Simulation|***** START OF TIME 23 *****
08/11 14:48:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1833445502 at price 10.579
08/11 14:48:50 INFO demand.CampaignImpl|Applied daily limit for campaign #1833445502 at price 10.579
08/11 14:48:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2119028357 at price 1.009
08/11 14:48:50 INFO demand.CampaignImpl|Applied daily limit for campaign #2119028357 at price 1.009
08/11 14:48:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #16486667 at price 3.817
08/11 14:48:50 INFO demand.CampaignImpl|Applied daily limit for campaign #16486667 at price 3.817
08/11 14:48:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2117277194 at price 1.306
08/11 14:48:50 INFO demand.CampaignImpl|Applied daily limit for campaign #2117277194 at price 1.306
08/11 14:48:50 INFO agents.DemandAgent|Day 23 : Auction pending campaign: CampaignImpl [id=590884326, reachImps=6739, dayStart=24, dayEnd=26, targetSegment=[FEMALE, OLD], videoCoef=2.875183552913629, mobileCoef=1.7319781481336074, budgetMillis=0, advertiser=null]
08/11 14:48:50 FINE agents.DemandAgent|Day 23 :Quality Ratings... Quality Retings DummyAdnetwork-5: 0.7918575938906596DummyAdnetwork-4: 0.5169976645225827DummyAdnetwork-3: 1.1679483980874388adv1: 0.8384729416461465DummyAdnetwork-2: 1.0610858094454194DummyAdnetwork-7: 0.9237888079169797DummyAdnetwork-6: 1.1420198747584838DummyAdnetwork: 1.2290518246542486
08/11 14:48:50 FINE agents.DemandAgent|Day 23 :Reporting campaign auction results... CampaignImpl [id=590884326, reachImps=6739, dayStart=24, dayEnd=26, targetSegment=[FEMALE, OLD], videoCoef=2.875183552913629, mobileCoef=1.7319781481336074, budgetMillis=3790, advertiser=DummyAdnetwork-2]
08/11 14:48:50 FINE agents.DemandAgent|Day 23 :Reporting UCS auction results... DummyAdnetwork-5[efday=23, level=0.47829690000000014, price=0.0] DummyAdnetwork-4[efday=23, level=0.9, price=0.14474575476052323] DummyAdnetwork-3[efday=23, level=0.81, price=0.12601858559491966] adv1[efday=23, level=0.6561000000000001, price=0.0775047533123471] DummyAdnetwork-2[efday=23, level=0.5904900000000002, price=0.06607020726830877] DummyAdnetwork-7[efday=23, level=1.0, price=0.1776034490234379] DummyAdnetwork-6[efday=23, level=0.5314410000000002, price=0.05724257915735686] DummyAdnetwork[efday=23, level=0.7290000000000001, price=0.09786274564818552] 
