15/11 11:30:00 FINE sim.Admin|Log for simulation 3 started
15/11 11:32:30 FINE agents.DemandAgent|Day 15 :Reporting UCS auction results... DummyAdnetwork-5[efday=15, level=0.5904900000000002, price=0.09815308263100163] DummyAdnetwork-4[efday=15, level=0.5314410000000002, price=0.08723730297608266] DummyAdnetwork-3[efday=15, level=0.6561000000000001, price=0.10948530660684128] adv1[efday=15, level=0.7290000000000001, price=0.1247836931340254] DummyAdnetwork-2[efday=15, level=0.81, price=0.14242571731183562] DummyAdnetwork-7[efday=15, level=1.0, price=0.19095968907507277] DummyAdnetwork-6[efday=15, level=0.9, price=0.160389896181145] DummyAdnetwork[efday=15, level=0.47829690000000014, price=0.0] 
15/11 11:32:30 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6cf23e4c event: tau.tac.adx.messages.UserClassificationServiceNotification@50e8c0cf
15/11 11:32:30 INFO agents.DemandAgent|Day 15 :Notifying new campaign opportunity: CampaignImpl [id=708083046, reachImps=2020, dayStart=17, dayEnd=21, targetSegment=[OLD, HIGH_INCOME, MALE], videoCoef=2.4803902762607395, mobileCoef=2.4171755163324367, budgetMillis=0, advertiser=null]
15/11 11:32:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
15/11 11:32:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
15/11 11:32:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
15/11 11:32:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
15/11 11:32:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
15/11 11:32:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
15/11 11:32:30 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
15/11 11:32:30 SEVERE demand.CampaignImpl|Campaign #874832782 impressed while over limit. Current cost: 0.0 Budget limit: 0.912
15/11 11:32:30 SEVERE agents.DemandAgent|Day 15 :Campaign limit expired Impressed while over limit: 874832782, daily limit was: 2808, 0.912 values are: 2808.0251448626086, 0.0, total limit was: 2147483647, Infinity total values are: 0.02808.0251448626086, 0.00.0
15/11 11:32:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=874832782, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
15/11 11:32:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 481
15/11 11:32:30 INFO sim.Simulation|***** START OF TIME 15 COMPLETE *****
15/11 11:32:31 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.13267866459854388 Cmp ID: 708083046 Cmp Bid: 1742
15/11 11:32:31 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.18725722534171702 Cmp ID: 708083046 Cmp Bid: 1503
15/11 11:32:31 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15664329710226182 Cmp ID: 708083046 Cmp Bid: 1407
15/11 11:32:31 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.18834871458272145 Cmp ID: 708083046 Cmp Bid: 1583
15/11 11:32:31 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.12104012968008859 Cmp ID: 708083046 Cmp Bid: 157
15/11 11:32:31 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1348926079763768 Cmp ID: 708083046 Cmp Bid: 1558
15/11 11:32:31 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.19740279099253633 Cmp ID: 708083046 Cmp Bid: 1321
15/11 11:32:31 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.19214743245840082 Cmp ID: 708083046 Cmp Bid: 1014
15/11 11:32:40 INFO sim.Simulation|***** START OF TIME 16 *****
15/11 11:32:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #630850186 at price 1.358
15/11 11:32:40 INFO demand.CampaignImpl|Applied daily limit for campaign #630850186 at price 1.358
15/11 11:32:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2078953932 at price 0.323
15/11 11:32:40 INFO demand.CampaignImpl|Applied daily limit for campaign #2078953932 at price 0.323
15/11 11:32:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #874832782 at price 0.912
15/11 11:32:40 INFO demand.CampaignImpl|Applied daily limit for campaign #874832782 at price 0.912
15/11 11:32:40 INFO agents.DemandAgent|Day 16 : Auction pending campaign: CampaignImpl [id=708083046, reachImps=2020, dayStart=17, dayEnd=21, targetSegment=[OLD, HIGH_INCOME, MALE], videoCoef=2.4803902762607395, mobileCoef=2.4171755163324367, budgetMillis=0, advertiser=null]
15/11 11:32:40 INFO demand.CampaignImpl|Campaign 1151146276 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=11725.06831113535, otherImps=0.0, cost=2.002525426235156] Reach 9180 ERR 1.1697968721785037 Budget 3.601 Revenue 4.212438536714791
15/11 11:32:40 INFO demand.CampaignImpl|Campaign 906778639 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=5039.355372741382, otherImps=0.0, cost=1.8231295622005304] Reach 2517 ERR 1.289537369056541 Budget 1.166 Revenue 1.5036005723199268
15/11 11:32:40 FINE agents.DemandAgent|Day 16 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0778520342504792DummyAdnetwork-4: 1.121705074532477DummyAdnetwork-3: 1.1743316677270357adv1: 1.111779456964188DummyAdnetwork-2: 0.300139717326778DummyAdnetwork-7: 0.6874364997218512DummyAdnetwork-6: 0.7844570542094846DummyAdnetwork: 1.14294125631899
15/11 11:32:40 FINE agents.DemandAgent|Day 16 :Reporting campaign auction results... CampaignImpl [id=708083046, reachImps=2020, dayStart=17, dayEnd=21, targetSegment=[OLD, HIGH_INCOME, MALE], videoCoef=2.4803902762607395, mobileCoef=2.4171755163324367, budgetMillis=1697, advertiser=DummyAdnetwork-3]
15/11 11:32:40 FINE agents.DemandAgent|Day 16 :Reporting UCS auction results... DummyAdnetwork-5[efday=16, level=0.7290000000000001, price=0.10333740367294944] DummyAdnetwork-4[efday=16, level=0.81, price=0.11653998454758815] DummyAdnetwork-3[efday=16, level=0.47829690000000014, price=0.0] adv1[efday=16, level=0.5904900000000002, price=0.0693701784830574] DummyAdnetwork-2[efday=16, level=0.6561000000000001, price=0.07845095880736722] DummyAdnetwork-7[efday=16, level=1.0, price=0.1538593531393767] DummyAdnetwork-6[efday=16, level=0.5314410000000002, price=0.053283447014953265] DummyAdnetwork[efday=16, level=0.9, price=0.13329011371889213] 
15/11 11:32:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6cf23e4c event: tau.tac.adx.messages.UserClassificationServiceNotification@720a0e72
15/11 11:32:40 INFO agents.DemandAgent|Day 16 :Notifying new campaign opportunity: CampaignImpl [id=2078048792, reachImps=1077, dayStart=18, dayEnd=20, targetSegment=[OLD, LOW_INCOME, MALE], videoCoef=2.5997743895596344, mobileCoef=2.041031173215016, budgetMillis=0, advertiser=null]
15/11 11:32:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
15/11 11:32:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
15/11 11:32:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
15/11 11:32:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
15/11 11:32:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
15/11 11:32:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
15/11 11:32:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
15/11 11:32:40 SEVERE demand.CampaignImpl|Campaign #2078953932 impressed while over limit. Current cost: 0.0 Budget limit: 0.323
15/11 11:32:40 SEVERE agents.DemandAgent|Day 16 :Campaign limit expired Impressed while over limit: 2078953932, daily limit was: 1077, 0.323 values are: 1077.0951604948168, 0.0, total limit was: 2147483647, Infinity total values are: 0.01077.0951604948168, 0.00.0
15/11 11:32:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2078953932, AdNetwork=DummyAdnetwork-4] due to limit. My name is DummyAdnetwork-4
15/11 11:32:40 SEVERE demand.CampaignImpl|Campaign #874832782 impressed while over limit. Current cost: 0.05313938126455286 Budget limit: 0.912
15/11 11:32:40 SEVERE agents.DemandAgent|Day 16 :Campaign limit expired Impressed while over limit: 874832782, daily limit was: 2808, 0.912 values are: 2809.7389594854426, 0.05313938126455286, total limit was: 2147483647, Infinity total values are: 2808.02514486260862809.7389594854426, 0.00.05313938126455286
15/11 11:32:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=874832782, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
15/11 11:32:40 SEVERE demand.CampaignImpl|Campaign #630850186 impressed while over limit. Current cost: 0.0 Budget limit: 1.358
15/11 11:32:40 SEVERE agents.DemandAgent|Day 16 :Campaign limit expired Impressed while over limit: 630850186, daily limit was: 1252, 1.358 values are: 1253.242746738668, 0.0, total limit was: 2147483647, Infinity total values are: 4257.7506889879271253.242746738668, 0.71996769413281810.0
15/11 11:32:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=630850186, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
15/11 11:32:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 571
15/11 11:32:40 INFO sim.Simulation|***** START OF TIME 16 COMPLETE *****
15/11 11:32:41 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10199083174197866 Cmp ID: 2078048792 Cmp Bid: 922
15/11 11:32:41 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.10100432455292406 Cmp ID: 2078048792 Cmp Bid: 726
15/11 11:32:41 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.10986325242154518 Cmp ID: 2078048792 Cmp Bid: 198
15/11 11:32:41 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.14049252746552013 Cmp ID: 2078048792 Cmp Bid: 605
15/11 11:32:41 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1770384527689745 Cmp ID: 2078048792 Cmp Bid: 555
15/11 11:32:41 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.17652371925202492 Cmp ID: 2078048792 Cmp Bid: 117
15/11 11:32:41 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.11386196823684192 Cmp ID: 2078048792 Cmp Bid: 1055
15/11 11:32:41 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.18392742181480054 Cmp ID: 2078048792 Cmp Bid: 947
15/11 11:32:50 INFO sim.Simulation|***** START OF TIME 17 *****
15/11 11:32:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #708083046 at price 1.697
15/11 11:32:50 INFO demand.CampaignImpl|Applied daily limit for campaign #708083046 at price 1.697
15/11 11:32:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2078953932 at price 0.323
15/11 11:32:50 INFO demand.CampaignImpl|Applied daily limit for campaign #2078953932 at price 0.323
15/11 11:32:50 INFO agents.DemandAgent|Day 17 : Auction pending campaign: CampaignImpl [id=2078048792, reachImps=1077, dayStart=18, dayEnd=20, targetSegment=[OLD, LOW_INCOME, MALE], videoCoef=2.5997743895596344, mobileCoef=2.041031173215016, budgetMillis=0, advertiser=null]
15/11 11:32:50 INFO demand.CampaignImpl|Campaign 1016856599 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=13076.535778124407, otherImps=0.0, cost=0.16699259866094798] Reach 9412 ERR 1.2041003217309074 Budget 3.144 Revenue 3.785691411521973
15/11 11:32:50 FINE agents.DemandAgent|Day 17 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0778520342504792DummyAdnetwork-4: 1.1711422228515354DummyAdnetwork-3: 1.1743316677270357adv1: 1.111779456964188DummyAdnetwork-2: 0.300139717326778DummyAdnetwork-7: 0.6874364997218512DummyAdnetwork-6: 0.7844570542094846DummyAdnetwork: 1.14294125631899
15/11 11:32:50 FINE agents.DemandAgent|Day 17 :Reporting campaign auction results... CampaignImpl [id=2078048792, reachImps=1077, dayStart=18, dayEnd=20, targetSegment=[OLD, LOW_INCOME, MALE], videoCoef=2.5997743895596344, mobileCoef=2.041031173215016, budgetMillis=533, advertiser=DummyAdnetwork-5]
15/11 11:32:50 FINE agents.DemandAgent|Day 17 :Reporting UCS auction results... DummyAdnetwork-5[efday=17, level=0.5904900000000002, price=0.0783454246587942] DummyAdnetwork-4[efday=17, level=0.47829690000000014, price=0.0] DummyAdnetwork-3[efday=17, level=0.81, price=0.1516783525267908] adv1[efday=17, level=0.6561000000000001, price=0.08850304009330084] DummyAdnetwork-2[efday=17, level=0.7290000000000001, price=0.11419296358754888] DummyAdnetwork-7[efday=17, level=0.9, price=0.1695138431244493] DummyAdnetwork-6[efday=17, level=1.0, price=0.19214743245840082] DummyAdnetwork[efday=17, level=0.5314410000000002, price=0.06432568755731598] 
15/11 11:32:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6cf23e4c event: tau.tac.adx.messages.UserClassificationServiceNotification@472113cc
15/11 11:32:50 INFO agents.DemandAgent|Day 17 :Notifying new campaign opportunity: CampaignImpl [id=1710947524, reachImps=7632, dayStart=19, dayEnd=28, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0388715951602796, mobileCoef=1.859344837183218, budgetMillis=0, advertiser=null]
15/11 11:32:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
15/11 11:32:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
15/11 11:32:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
15/11 11:32:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
15/11 11:32:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
15/11 11:32:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
15/11 11:32:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
15/11 11:32:50 SEVERE demand.CampaignImpl|Campaign #2078953932 impressed while over limit. Current cost: 0.0 Budget limit: 0.323
15/11 11:32:50 SEVERE agents.DemandAgent|Day 17 :Campaign limit expired Impressed while over limit: 2078953932, daily limit was: 1077, 0.323 values are: 1077.9461612963112, 0.0, total limit was: 2147483647, Infinity total values are: 1077.09516049481681077.9461612963112, 0.00.0
15/11 11:32:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2078953932, AdNetwork=DummyAdnetwork-4] due to limit. My name is DummyAdnetwork-4
15/11 11:32:50 SEVERE demand.CampaignImpl|Campaign #708083046 impressed while over limit. Current cost: 0.0 Budget limit: 1.697
15/11 11:32:50 SEVERE agents.DemandAgent|Day 17 :Campaign limit expired Impressed while over limit: 708083046, daily limit was: 2020, 1.697 values are: 2025.613839794261, 0.0, total limit was: 2147483647, Infinity total values are: 0.02025.613839794261, 0.00.0
15/11 11:32:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=708083046, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
15/11 11:32:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 434
15/11 11:32:50 INFO sim.Simulation|***** START OF TIME 17 COMPLETE *****
15/11 11:32:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1605811818434914 Cmp ID: 1710947524 Cmp Bid: 4080
15/11 11:32:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from adv1 : UCS Bid: 0.19955186966976185 Cmp ID: 1710947524 Cmp Bid: 4221
15/11 11:32:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1821863618030901 Cmp ID: 1710947524 Cmp Bid: 5907
15/11 11:32:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.12983898839834643 Cmp ID: 1710947524 Cmp Bid: 1814
15/11 11:32:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.10625557534606324 Cmp ID: 1710947524 Cmp Bid: 2915
15/11 11:32:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1352159465193732 Cmp ID: 1710947524 Cmp Bid: 5508
15/11 11:32:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.18961945407709263 Cmp ID: 1710947524 Cmp Bid: 6619
15/11 11:32:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.12374627669656559 Cmp ID: 1710947524 Cmp Bid: 4027
15/11 11:33:00 INFO sim.Simulation|***** START OF TIME 18 *****
15/11 11:33:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #708083046 at price 1.697
15/11 11:33:00 INFO demand.CampaignImpl|Applied daily limit for campaign #708083046 at price 1.697
15/11 11:33:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2078048792 at price 0.533
15/11 11:33:00 INFO demand.CampaignImpl|Applied daily limit for campaign #2078048792 at price 0.533
15/11 11:33:00 INFO agents.DemandAgent|Day 18 : Auction pending campaign: CampaignImpl [id=1710947524, reachImps=7632, dayStart=19, dayEnd=28, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0388715951602796, mobileCoef=1.859344837183218, budgetMillis=0, advertiser=null]
15/11 11:33:00 INFO demand.CampaignImpl|Campaign 2105409173 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=44247.84932141854, otherImps=0.0, cost=14.312685918595932] Reach 40060 ERR 1.0852306768829276 Budget 7.155 Revenue 7.764825493097347
15/11 11:33:00 FINE agents.DemandAgent|Day 18 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0822792198299482DummyAdnetwork-4: 1.1711422228515354DummyAdnetwork-3: 1.1743316677270357adv1: 1.111779456964188DummyAdnetwork-2: 0.300139717326778DummyAdnetwork-7: 0.6874364997218512DummyAdnetwork-6: 0.7844570542094846DummyAdnetwork: 1.14294125631899
15/11 11:33:00 FINE agents.DemandAgent|Day 18 :Reporting campaign auction results... CampaignImpl [id=1710947524, reachImps=7632, dayStart=19, dayEnd=28, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0388715951602796, mobileCoef=1.859344837183218, budgetMillis=4027, advertiser=DummyAdnetwork-7]
15/11 11:33:00 FINE agents.DemandAgent|Day 18 :Reporting UCS auction results... DummyAdnetwork-5[efday=18, level=0.81, price=0.1137989472470713] DummyAdnetwork-4[efday=18, level=0.9, price=0.15887134732682243] DummyAdnetwork-3[efday=18, level=0.7290000000000001, price=0.08300537484465777] adv1[efday=18, level=0.5314410000000002, price=0.05367783924473053] DummyAdnetwork-2[efday=18, level=0.5904900000000002, price=0.060224566235321] DummyAdnetwork-7[efday=18, level=1.0, price=0.1770384527689745] DummyAdnetwork-6[efday=18, level=0.6561000000000001, price=0.0720812799137758] DummyAdnetwork[efday=18, level=0.47829690000000014, price=0.0] 
